ID,TMC,Severity,Start_Time,End_Time,City,State,Timezone,Visibility(mi),Temperature(F),Humidity(%),Wind_Speed(mph),Precipitation(in),Weather_Condition
A-9554,201,2,1/3/2017 22:55,1/3/2017 23:25,Lafayette,CA,US/Pacific,8,57,77,15,0,Light Rain
A-9555,245,2,1/3/2017 22:59,1/3/2017 23:29,Mountain View,CA,US/Pacific,10,55,86,18.4,0,Light Rain
A-9556,201,3,1/3/2017 22:57,1/3/2017 23:27,Livermore,CA,US/Pacific,10,55.9,75,11.5,0,Overcast
A-9559,343,2,1/3/2017 23:41,1/4/2017 0:10,Salinas,CA,US/Pacific,4,53.1,89,21.9,0.13,Overcast
A-9561,201,2,1/4/2017 0:09,1/4/2017 0:54,Manteca,CA,US/Pacific,10,50,96,21.9,0.06,Overcast
A-9565,201,2,1/4/2017 1:32,1/4/2017 2:17,Vallejo,CA,US/Pacific,10,55.9,90,13.8,0.03,Light Rain
A-9566,241,3,1/4/2017 1:24,1/4/2017 2:09,Vallejo,CA,US/Pacific,10,55.9,90,13.8,0.03,Light Rain
A-9571,241,2,1/4/2017 1:58,1/4/2017 2:43,Santa Cruz,CA,US/Pacific,9,53.1,100,11.5,0.05,Light Rain
A-9572,201,2,1/4/2017 1:59,1/4/2017 2:44,Vacaville,CA,US/Pacific,2,50,100,4.6,0.03,Rain
A-9574,241,3,1/4/2017 2:13,1/4/2017 2:58,Vacaville,CA,US/Pacific,3,50,100,12.7,0.2,Heavy Rain
A-9577,201,3,1/4/2017 2:53,1/4/2017 3:38,San Francisco,CA,US/Pacific,7,55.9,100,12.7,0.03,Light Rain
A-9578,246,3,1/4/2017 2:54,1/4/2017 3:38,Oakland,CA,US/Pacific,7,55.9,100,12.7,0.03,Light Rain
A-9579,201,3,1/4/2017 2:36,1/4/2017 3:21,Union City,CA,US/Pacific,7,55.9,84,9.2,0.04,Light Rain
A-9580,201,3,1/4/2017 2:38,1/4/2017 3:22,Milpitas,CA,US/Pacific,10,57,100,10.4,0,Overcast
A-9583,201,2,1/4/2017 12:09,1/4/2017 13:39,San Jose,CA,US/Pacific,8,54,90,9.2,0.01,Overcast
A-9586,201,2,1/4/2017 12:52,1/4/2017 13:51,Placerville,CA,US/Pacific,0.2,46.4,100,13.8,0.08,Overcast
A-9600,201,2,1/4/2017 14:54,1/4/2017 15:24,Saint Helena,CA,US/Pacific,10,46.9,83,8.1,0.02,Overcast
A-9601,201,2,1/4/2017 14:54,1/4/2017 15:24,Mountain View,CA,US/Pacific,10,51.1,89,8.1,0,Light Rain
A-9603,201,3,1/4/2017 14:56,1/4/2017 15:26,San Lorenzo,CA,US/Pacific,8,54,75,5.8,0,Light Rain
A-9605,201,2,1/4/2017 15:07,1/4/2017 15:37,San Jose,CA,US/Pacific,10,52,86,9.2,0,Light Rain
A-9606,201,2,1/4/2017 15:06,1/4/2017 15:36,Cool,CA,US/Pacific,3,46.4,100,3.5,0.02,Overcast
A-9608,201,2,1/4/2017 15:13,1/4/2017 15:42,Stockton,CA,US/Pacific,7,51.1,96,11.5,0,Light Rain
A-9609,201,3,1/4/2017 15:21,1/4/2017 15:50,Fairfield,CA,US/Pacific,10,50.4,85,8.1,0.02,Light Rain
A-9610,201,3,1/4/2017 15:21,1/4/2017 15:51,Fairfield,CA,US/Pacific,10,50.4,85,8.1,0.02,Light Rain
A-9614,201,2,1/4/2017 15:25,1/4/2017 15:54,Rocklin,CA,US/Pacific,10,50,94,3.5,0.04,Overcast
A-9615,201,3,1/4/2017 15:25,1/4/2017 15:55,Oakland,CA,US/Pacific,10,52,86,4.6,0.03,Light Rain
A-9620,201,2,1/4/2017 15:46,1/4/2017 16:15,Cameron Park,CA,US/Pacific,0.2,44.6,100,9.2,0.2,Overcast
A-9622,201,3,1/4/2017 16:00,1/4/2017 16:30,Oakland,CA,US/Pacific,10,52,86,4.6,0.03,Light Rain
A-9623,201,3,1/4/2017 16:05,1/4/2017 16:35,Fairfield,CA,US/Pacific,10,50,83,4.6,0.03,Light Rain
A-9626,201,2,1/4/2017 16:03,1/4/2017 16:32,Jamestown,CA,US/Pacific,2,46.4,93,11.5,0.01,Scattered Clouds
A-9627,201,3,1/4/2017 16:13,1/4/2017 16:43,American Canyon,CA,US/Pacific,10,50,83,4.6,0.03,Light Rain
A-9628,201,2,1/4/2017 16:15,1/4/2017 16:45,Los Gatos,CA,US/Pacific,7,52,89,10.4,0.01,Light Rain
A-9630,201,3,1/4/2017 16:12,1/4/2017 16:42,Alta,CA,US/Pacific,0.2,32,100,11.5,0.11,Snow
A-9631,241,2,1/4/2017 16:20,1/4/2017 16:50,Los Gatos,CA,US/Pacific,7,52,89,10.4,0.01,Light Rain
A-9632,201,3,1/4/2017 16:22,1/4/2017 16:52,Stockton,CA,US/Pacific,10,51.1,92,9.2,0,Light Rain
A-9634,201,3,1/4/2017 16:28,1/4/2017 16:57,Emeryville,CA,US/Pacific,10,52,89,3.5,0.01,Light Rain
A-9639,201,2,1/4/2017 17:35,1/4/2017 18:34,Los Gatos,CA,US/Pacific,9,51.1,92,3.5,0,Light Rain
A-9640,201,3,1/4/2017 18:04,1/4/2017 18:34,San Jose,CA,US/Pacific,9,51.1,89,5.8,0,Overcast
A-9641,201,3,1/4/2017 18:09,1/4/2017 18:38,Dixon,CA,US/Pacific,9,48.2,93,3.5,0.01,Overcast
A-9642,201,3,1/4/2017 18:18,1/4/2017 18:47,Oakland,CA,US/Pacific,9,48.9,100,9.2,0.01,Light Rain
A-9651,201,2,1/4/2017 19:10,1/4/2017 19:40,Millbrae,CA,US/Pacific,6,48,93,12.7,0.04,Light Rain
A-9652,241,3,1/4/2017 19:12,1/4/2017 19:41,Sacramento,CA,US/Pacific,10,48,100,5.8,0,Overcast
A-9655,201,2,1/4/2017 19:13,1/4/2017 19:42,Shingle Springs,CA,US/Pacific,0.2,42.8,100,3.5,0.03,Overcast
A-9660,201,2,1/4/2017 19:37,1/4/2017 20:06,Sacramento,CA,US/Pacific,7,46.9,100,3.5,0.05,Light Rain
A-9662,203,3,1/4/2017 19:38,1/4/2017 20:07,Tracy,CA,US/Pacific,2.5,48.9,100,5.8,0.03,Rain
A-9664,201,2,1/4/2017 19:49,1/4/2017 20:18,San Jose,CA,US/Pacific,5,50,89,10.4,0.02,Light Rain
A-9666,201,3,1/4/2017 20:04,1/4/2017 20:34,Fairfield,CA,US/Pacific,10,48,89,3.5,0,Overcast
A-9667,201,3,1/4/2017 20:13,1/4/2017 20:43,Berkeley,CA,US/Pacific,4,48.9,100,9.2,0.03,Rain
A-9668,201,3,1/4/2017 20:14,1/4/2017 20:43,Martinez,CA,US/Pacific,5,46.9,90,3.5,0,Light Rain
A-9669,201,2,1/4/2017 20:11,1/4/2017 20:39,Livermore,CA,US/Pacific,4,46.9,90,4.6,0.05,Light Rain
A-9672,201,3,1/4/2017 20:31,1/4/2017 21:01,San Bruno,CA,US/Pacific,3,48,93,6.9,0.06,Overcast
A-9673,201,3,1/4/2017 20:33,1/4/2017 21:03,Emeryville,CA,US/Pacific,4,48.9,97,6.9,0.06,Light Rain
A-9674,201,3,1/4/2017 20:35,1/4/2017 21:05,Oakland,CA,US/Pacific,4,48.9,97,6.9,0.06,Light Rain
A-9678,201,2,1/4/2017 20:43,1/4/2017 21:12,San Jose,CA,US/Pacific,4,48.9,93,11.5,0.02,Light Rain
A-9681,201,2,1/4/2017 20:37,1/4/2017 21:06,Elk Grove,CA,US/Pacific,9,46.9,100,3.5,0.03,Light Rain
A-9683,201,2,1/4/2017 20:51,1/4/2017 21:20,Concord,CA,US/Pacific,7,48,83,4.6,0.02,Light Rain
A-9686,201,2,1/4/2017 21:24,1/4/2017 21:53,San Lorenzo,CA,US/Pacific,3,48,86,5.8,0,Light Rain
A-9687,201,2,1/4/2017 21:29,1/4/2017 21:58,Cupertino,CA,US/Pacific,7,48,93,8.1,0,Light Rain
A-9688,201,2,1/4/2017 21:24,1/4/2017 21:54,Sunnyvale,CA,US/Pacific,7,48,93,8.1,0,Light Rain
A-9689,201,3,1/4/2017 21:27,1/4/2017 21:57,Livermore,CA,US/Pacific,3,46,93,3.5,0.05,Light Rain
A-9690,201,3,1/4/2017 21:33,1/4/2017 22:03,San Francisco,CA,US/Pacific,10,48.9,100,3.5,0,Overcast
A-9692,201,2,1/4/2017 21:30,1/4/2017 21:59,San Jose,CA,US/Pacific,3,48.9,93,5.8,0.05,Light Rain
A-9693,201,2,1/4/2017 21:36,1/4/2017 22:05,San Jose,CA,US/Pacific,3,48.9,93,5.8,0.05,Light Rain
A-9696,201,2,1/4/2017 21:46,1/4/2017 22:16,Elk Grove,CA,US/Pacific,10,46.9,100,4.6,0.01,Overcast
A-9697,201,3,1/4/2017 21:40,1/4/2017 22:09,Stockton,CA,US/Pacific,3,48,100,8.1,0.1,Light Rain
A-9698,201,2,1/4/2017 21:39,1/4/2017 22:08,Galt,CA,US/Pacific,10,46.9,100,4.6,0.01,Overcast
A-9703,201,2,1/4/2017 22:26,1/4/2017 22:56,Moss Beach,CA,US/Pacific,2,48.2,93,8.1,0.01,Overcast
A-9710,201,2,1/4/2017 22:27,1/4/2017 22:57,San Jose,CA,US/Pacific,4,48.9,93,6.9,0.02,Light Rain
A-9711,201,2,1/4/2017 22:28,1/4/2017 22:58,Campbell,CA,US/Pacific,4,48.9,93,6.9,0.02,Light Rain
A-9712,201,3,1/4/2017 22:33,1/4/2017 23:03,Pleasanton,CA,US/Pacific,8,46,93,5.8,0.01,Light Rain
A-9713,201,2,1/4/2017 22:35,1/4/2017 23:04,Lodi,CA,US/Pacific,9,46.9,100,6.9,0.01,Light Rain
A-9716,201,2,1/4/2017 22:50,1/4/2017 23:19,Santa Clara,CA,US/Pacific,6,48,93,5.8,0.05,Light Rain
A-9717,201,3,1/4/2017 22:54,1/4/2017 23:24,San Jose,CA,US/Pacific,6,48,93,5.8,0.05,Light Rain
A-9718,241,2,1/4/2017 23:00,1/4/2017 23:29,Burlingame,CA,US/Pacific,4,46.9,90,12.7,0.03,Light Rain
A-9728,201,2,1/5/2017 0:40,1/5/2017 1:09,Campbell,CA,US/Pacific,5,48,93,8.1,0.01,Light Rain
A-9729,201,2,1/5/2017 0:42,1/5/2017 1:11,Livermore,CA,US/Pacific,4,46.4,93,3.5,0.01,Overcast
A-9749,201,2,1/5/2017 7:39,1/5/2017 8:22,Martinez,CA,US/Pacific,10,42.1,79,3.5,0,Clear
A-9785,201,3,1/5/2017 11:56,1/5/2017 12:25,San Jose,CA,US/Pacific,10,50,46,11.5,0,Partly Cloudy
A-10065,201,2,1/6/2017 21:50,1/6/2017 22:19,Lafayette,CA,US/Pacific,10,44.1,65,5.8,0,Overcast
A-10066,241,2,1/6/2017 21:55,1/6/2017 22:25,Fremont,CA,US/Pacific,10,46.9,56,5.8,0,Overcast
A-10067,201,3,1/6/2017 21:49,1/6/2017 22:19,Hayward,CA,US/Pacific,10,46.9,56,5.8,0,Overcast
A-10068,201,3,1/6/2017 21:51,1/6/2017 22:21,Milpitas,CA,US/Pacific,10,46.9,71,3.5,0,Overcast
A-10072,201,2,1/6/2017 21:57,1/6/2017 22:27,Los Gatos,CA,US/Pacific,10,46.9,71,3.5,0,Overcast
A-10073,201,3,1/6/2017 22:01,1/6/2017 22:31,San Jose,CA,US/Pacific,10,46.9,71,3.5,0,Overcast
A-10074,201,3,1/6/2017 22:00,1/6/2017 22:30,San Jose,CA,US/Pacific,10,46.9,71,3.5,0,Overcast
A-10075,201,3,1/6/2017 22:00,1/6/2017 22:30,San Jose,CA,US/Pacific,10,46.9,71,3.5,0,Overcast
A-10079,246,3,1/6/2017 22:24,1/6/2017 22:54,Berkeley,CA,US/Pacific,10,46.9,68,4.6,0,Light Rain
A-10085,222,3,1/6/2017 23:40,1/7/2017 0:08,Emeryville,CA,US/Pacific,10,46.9,71,3.5,0,Light Rain
A-10087,201,3,1/6/2017 23:56,1/7/2017 0:26,Fremont,CA,US/Pacific,10,46,76,4.6,0,Light Rain
A-10088,201,2,1/7/2017 0:04,1/7/2017 0:34,Royal Oaks,CA,US/Pacific,10,46.9,90,4.6,0,Overcast
A-10091,201,3,1/7/2017 2:28,1/7/2017 2:57,Oakland,CA,US/Pacific,10,44.1,85,13.8,0.04,Light Rain
A-10092,201,2,1/7/2017 2:27,1/7/2017 2:56,Los Gatos,CA,US/Pacific,10,51.1,66,10.4,0,Light Rain
A-10097,201,3,1/7/2017 3:13,1/7/2017 3:42,Oakland,CA,US/Pacific,10,44.1,85,13.8,0.04,Light Rain
A-10098,201,2,1/7/2017 3:10,1/7/2017 3:40,Orinda,CA,US/Pacific,8,41,79,5.8,0.01,Light Rain
A-10099,201,2,1/7/2017 3:12,1/7/2017 3:41,Los Gatos,CA,US/Pacific,10,51.1,66,10.4,0,Light Rain
A-10102,201,3,1/7/2017 3:22,1/7/2017 3:52,Elk Grove,CA,US/Pacific,10,39.9,97,3.5,0.03,Light Rain
A-10103,201,2,1/7/2017 3:17,1/7/2017 3:47,Sacramento,CA,US/Pacific,10,39.9,97,3.5,0.03,Light Rain
A-10109,241,3,1/7/2017 3:44,1/7/2017 4:14,Oakland,CA,US/Pacific,10,45,86,15,0.01,Light Rain
A-10113,201,2,1/7/2017 4:09,1/7/2017 4:39,Galt,CA,US/Pacific,7,39.9,100,4.6,0.01,Light Rain
A-10114,201,2,1/7/2017 4:10,1/7/2017 4:40,Galt,CA,US/Pacific,7,39.9,100,4.6,0.01,Light Rain
A-10115,201,2,1/7/2017 4:34,1/7/2017 5:33,Martinez,CA,US/Pacific,5,41,86,5.8,0.02,Rain
A-10118,201,2,1/7/2017 4:43,1/7/2017 5:12,Sacramento,CA,US/Pacific,3,39.9,100,4.6,0.09,Rain
A-10119,201,2,1/7/2017 4:43,1/7/2017 5:13,Galt,CA,US/Pacific,3,39.9,100,4.6,0.09,Rain
A-10120,201,2,1/7/2017 5:16,1/7/2017 5:46,Oakland,CA,US/Pacific,4,46,89,11.5,0.03,Light Rain
A-10122,201,2,1/7/2017 5:32,1/7/2017 6:16,Antioch,CA,US/Pacific,3,43,86,4.6,0.04,Light Rain
A-10123,241,3,1/7/2017 6:01,1/7/2017 7:00,Hayward,CA,US/Pacific,3,46,83,5.8,0,Light Rain
A-10124,241,3,1/7/2017 6:34,1/7/2017 7:03,Sacramento,CA,US/Pacific,2.5,39.9,100,4.6,0.06,Rain
A-10125,201,2,1/7/2017 7:40,1/7/2017 8:10,Castro Valley,CA,US/Pacific,10,53.1,77,17.3,0.02,Overcast
A-10126,201,3,1/7/2017 7:56,1/7/2017 8:26,Lodi,CA,US/Pacific,6,46.9,100,26.5,0.02,Light Rain
A-10127,201,3,1/7/2017 8:20,1/7/2017 8:49,Tracy,CA,US/Pacific,1.8,48,96,24.2,0.04,Rain
A-10128,201,2,1/7/2017 8:53,1/7/2017 9:22,Stockton,CA,US/Pacific,10,48.9,97,21.9,0.08,Overcast
A-10130,201,3,1/7/2017 9:19,1/7/2017 9:48,Hercules,CA,US/Pacific,3,46.9,86,6.9,0.02,Light Rain
A-10131,201,2,1/7/2017 9:38,1/7/2017 10:07,Sausalito,CA,US/Pacific,9,60.1,75,29.9,0,Overcast
A-10132,201,3,1/7/2017 9:50,1/7/2017 10:35,Sacramento,CA,US/Pacific,5,50,93,10.4,0.05,Light Rain
A-10133,201,3,1/7/2017 10:24,1/7/2017 11:09,Sacramento,CA,US/Pacific,10,51.1,92,20.7,0,Overcast
A-10134,201,3,1/7/2017 10:31,1/7/2017 11:00,San Francisco,CA,US/Pacific,8,55.9,87,13.8,0,Overcast
A-10137,201,3,1/7/2017 11:36,1/7/2017 12:21,Sacramento,CA,US/Pacific,10,53.1,93,13.8,0,Light Rain
A-10138,201,2,1/7/2017 11:32,1/7/2017 12:01,French Camp,CA,US/Pacific,2,52,93,23,0.01,Light Rain
A-10139,201,2,1/7/2017 11:42,1/7/2017 12:10,Vallejo,CA,US/Pacific,2,55,93,4.6,0.04,Light Rain
A-10140,201,3,1/7/2017 11:43,1/7/2017 12:28,Sacramento,CA,US/Pacific,10,53.1,93,13.8,0,Light Rain
A-10141,201,3,1/7/2017 12:14,1/7/2017 12:58,West Sacramento,CA,US/Pacific,10,54,93,15,0,Overcast
A-10144,201,2,1/7/2017 12:44,1/7/2017 13:14,Elk Grove,CA,US/Pacific,9,54,93,12.7,0.01,Light Rain
A-10146,201,3,1/7/2017 12:54,1/7/2017 13:39,Sacramento,CA,US/Pacific,9,54,93,12.7,0.01,Light Rain
A-10148,201,3,1/7/2017 13:17,1/7/2017 13:47,Martinez,CA,US/Pacific,7,61,72,11.5,0,Light Rain
A-10149,201,3,1/7/2017 13:18,1/7/2017 13:48,San Jose,CA,US/Pacific,10,57.9,87,10.4,0.01,Overcast
A-10150,201,2,1/7/2017 13:10,1/7/2017 13:55,Elk Grove,CA,US/Pacific,9,54,93,12.7,0.01,Light Rain
A-10152,201,3,1/7/2017 13:18,1/7/2017 13:48,Oakland,CA,US/Pacific,6,59,83,15,0,Haze
A-10153,201,2,1/7/2017 13:28,1/7/2017 13:57,Sacramento,CA,US/Pacific,5,55.9,93,10.4,0,Light Rain
A-10154,201,2,1/7/2017 13:32,1/7/2017 14:01,Elk Grove,CA,US/Pacific,5,55.9,93,10.4,0,Light Rain
A-10155,201,2,1/7/2017 13:31,1/7/2017 14:00,Elk Grove,CA,US/Pacific,5,55.9,93,10.4,0,Light Rain
A-10157,201,3,1/7/2017 14:04,1/7/2017 14:33,San Jose,CA,US/Pacific,6,59,87,13.8,0,Overcast
A-10158,201,2,1/7/2017 14:48,1/7/2017 15:17,Santa Rosa,CA,US/Pacific,2.5,55,100,9.2,0.02,Light Rain
A-10159,201,2,1/7/2017 14:54,1/7/2017 15:24,Millbrae,CA,US/Pacific,7,60.1,83,17.3,0,Overcast
A-10161,201,2,1/7/2017 14:57,1/7/2017 15:42,Santa Rosa,CA,US/Pacific,2.5,55,100,9.2,0.02,Light Rain
A-10162,201,2,1/7/2017 14:58,1/7/2017 15:27,Vallejo,CA,US/Pacific,10,59,87,6.9,0.01,Overcast
A-10164,201,2,1/7/2017 14:59,1/7/2017 15:28,Los Gatos,CA,US/Pacific,10,60.1,80,19.6,0.01,Overcast
A-10167,201,3,1/7/2017 15:20,1/7/2017 16:04,Fairfield,CA,US/Pacific,10,59,87,6.9,0.01,Overcast
A-10168,201,2,1/7/2017 15:21,1/7/2017 16:00,Los Gatos,CA,US/Pacific,10,60.1,80,19.6,0.01,Overcast
A-10172,201,3,1/7/2017 15:33,1/7/2017 16:02,San Jose,CA,US/Pacific,10,60.1,83,10.4,0,Overcast
A-10174,201,3,1/7/2017 15:51,1/7/2017 16:35,Sacramento,CA,US/Pacific,5,57,96,12.7,0.01,Overcast
A-10176,201,3,1/7/2017 16:03,1/7/2017 16:47,Healdsburg,CA,US/Pacific,2.5,55.9,97,11.5,0.03,Light Rain
A-10179,201,3,1/7/2017 16:16,1/7/2017 17:01,Campbell,CA,US/Pacific,10,60.1,83,10.4,0,Overcast
A-10181,201,2,1/7/2017 16:27,1/7/2017 17:12,Sacramento,CA,US/Pacific,3,57,100,6.9,0.02,Light Rain
A-10190,241,2,1/7/2017 18:58,1/7/2017 19:20,Sausalito,CA,US/Pacific,10,59,81,9.2,0,Light Rain
A-10191,201,2,1/7/2017 19:15,1/7/2017 19:44,Sausalito,CA,US/Pacific,10,59,81,9.2,0,Light Rain
A-10193,201,3,1/7/2017 19:03,1/7/2017 19:33,Fairfield,CA,US/Pacific,10,54.7,96,11.5,0,Overcast
A-10195,201,3,1/7/2017 19:33,1/7/2017 20:03,San Jose,CA,US/Pacific,8,57,89,15,0.01,Rain
A-10196,201,3,1/7/2017 19:38,1/7/2017 20:22,Sacramento,CA,US/Pacific,7,57,100,8.1,0.01,Light Rain
A-10198,201,2,1/7/2017 20:16,1/7/2017 21:00,Elk Grove,CA,US/Pacific,10,57,100,6.9,0.01,Overcast
A-10201,201,2,1/7/2017 20:54,1/7/2017 21:38,Auburn,CA,US/Pacific,10,55.4,94,9.2,0.01,Overcast
A-10204,201,3,1/7/2017 21:09,1/7/2017 21:39,Stockton,CA,US/Pacific,6,55,100,13.8,0,Light Rain
A-10205,201,2,1/7/2017 21:02,1/7/2017 21:46,Ripon,CA,US/Pacific,7,57,89,5.8,0,Light Rain
A-10207,201,3,1/7/2017 21:32,1/7/2017 22:01,Sacramento,CA,US/Pacific,4,57.2,100,6.9,0.07,Rain
A-10208,201,2,1/7/2017 21:54,1/7/2017 22:23,Sacramento,CA,US/Pacific,4,57,100,9.2,0.08,Rain
A-10209,222,3,1/7/2017 22:50,1/7/2017 23:19,Vallejo,CA,US/Pacific,10,57.9,87,9.2,0.03,Light Rain
A-10210,241,2,1/7/2017 22:46,1/7/2017 23:16,Napa,CA,US/Pacific,10,57.9,87,9.2,0.03,Light Rain
A-10211,222,3,1/7/2017 22:45,1/7/2017 23:15,Los Altos,CA,US/Pacific,10,57,89,11.5,0.05,Light Rain
A-10212,201,2,1/7/2017 22:48,1/7/2017 23:18,Mountain View,CA,US/Pacific,10,57,89,11.5,0.05,Light Rain
A-10213,201,2,1/8/2017 0:18,1/8/2017 0:48,San Jose,CA,US/Pacific,6,59,87,18.4,0.09,Rain
A-10214,201,2,1/8/2017 0:18,1/8/2017 0:47,San Jose,CA,US/Pacific,6,59,87,18.4,0.09,Rain
A-10215,201,3,1/8/2017 0:19,1/8/2017 0:48,San Jose,CA,US/Pacific,6,59,87,18.4,0.09,Rain
A-10216,201,2,1/8/2017 0:21,1/8/2017 0:50,Richmond,CA,US/Pacific,5,57,87,4.6,0.1,Rain
A-10217,201,3,1/8/2017 0:24,1/8/2017 0:53,Hayward,CA,US/Pacific,7,59,83,17.3,0.07,Rain
A-10218,201,3,1/8/2017 0:20,1/8/2017 0:50,San Jose,CA,US/Pacific,6,59,87,18.4,0.09,Rain
A-10219,201,2,1/8/2017 0:22,1/8/2017 0:52,Byron,CA,US/Pacific,6,55.9,90,5.8,0.02,Rain
A-10220,201,3,1/8/2017 0:26,1/8/2017 0:56,Castro Valley,CA,US/Pacific,7,59,83,17.3,0.07,Rain
A-10221,201,2,1/8/2017 1:10,1/8/2017 1:59,Occidental,CA,US/Pacific,5,55.9,97,12.7,0.12,Rain
A-10222,201,2,1/8/2017 1:12,1/8/2017 1:59,Burlingame,CA,US/Pacific,7,55,93,19.6,0,Light Rain
A-10223,246,2,1/8/2017 1:12,1/8/2017 1:59,Cupertino,CA,US/Pacific,9,57.9,90,17.3,0.06,Light Rain
A-10226,201,3,1/8/2017 2:04,1/8/2017 3:04,Oakland,CA,US/Pacific,7,57.9,93,23,0.05,Light Rain
A-10227,241,3,1/8/2017 2:25,1/8/2017 2:55,Oakland,CA,US/Pacific,10,57.9,93,16.1,0.01,Light Rain
A-10228,201,2,1/8/2017 2:03,1/8/2017 3:02,Pacheco,CA,US/Pacific,10,57,87,4.6,0.05,Light Rain
A-10229,201,3,1/8/2017 2:00,1/8/2017 2:59,Sunol,CA,US/Pacific,10,55.9,93,5.8,0.11,Light Rain
A-10230,201,3,1/8/2017 2:59,1/8/2017 3:28,San Francisco,CA,US/Pacific,2,57.9,87,18.4,0.13,Heavy Rain
A-10231,201,3,1/8/2017 2:57,1/8/2017 3:27,Berkeley,CA,US/Pacific,2,59,90,19.6,0.16,Rain
A-10232,241,2,1/8/2017 2:58,1/8/2017 3:28,Orinda,CA,US/Pacific,4,60.1,83,12.7,0.12,Rain
A-10233,201,2,1/8/2017 2:30,1/8/2017 3:29,Aptos,CA,US/Pacific,10,55.9,100,6.9,0.04,Light Rain
A-10234,201,2,1/8/2017 2:59,1/8/2017 3:29,Danville,CA,US/Pacific,10,57,87,6.9,0.01,Overcast
A-10235,201,2,1/8/2017 3:02,1/8/2017 4:02,Santa Rosa,CA,US/Pacific,4,55.9,100,11.5,0.24,Heavy Rain
A-10236,201,2,1/8/2017 3:38,1/8/2017 4:38,Los Gatos,CA,US/Pacific,6,57.9,87,25.3,0.01,Light Rain
A-10238,201,2,1/8/2017 4:23,1/8/2017 4:53,Forestville,CA,US/Pacific,1.5,55.9,97,9.2,0.18,Heavy Rain
A-10239,201,3,1/8/2017 4:29,1/8/2017 4:58,Oakland,CA,US/Pacific,10,59,87,20.7,0.01,Light Rain
A-10240,201,3,1/8/2017 4:26,1/8/2017 4:56,Oakland,CA,US/Pacific,10,59,87,20.7,0.01,Light Rain
A-10241,201,2,1/8/2017 4:30,1/8/2017 4:59,Rodeo,CA,US/Pacific,10,62.1,75,13.8,0,Light Rain
A-10243,201,3,1/8/2017 4:27,1/8/2017 4:57,Castro Valley,CA,US/Pacific,10,60.1,72,16.1,0,Light Rain
A-10244,201,3,1/8/2017 4:24,1/8/2017 4:53,Hayward,CA,US/Pacific,10,60.1,72,16.1,0,Light Rain
A-10245,201,3,1/8/2017 4:24,1/8/2017 4:54,Walnut Creek,CA,US/Pacific,10,62.1,75,13.8,0,Light Rain
A-10246,201,3,1/8/2017 4:30,1/8/2017 5:00,Fremont,CA,US/Pacific,8,57.9,87,18.4,0.02,Light Rain
A-10247,241,3,1/8/2017 4:29,1/8/2017 4:59,Tracy,CA,US/Pacific,10,62.1,72,10.4,0,Light Rain
A-10248,201,2,1/8/2017 4:40,1/8/2017 5:10,Moss Landing,CA,US/Pacific,10,59,78,13.8,0,Overcast
A-10252,201,2,1/8/2017 5:20,1/8/2017 5:49,Pinole,CA,US/Pacific,10,62.1,75,13.8,0,Light Rain
A-10253,201,3,1/8/2017 5:17,1/8/2017 5:46,Alamo,CA,US/Pacific,10,62.1,75,13.8,0,Light Rain
A-10254,201,3,1/8/2017 5:17,1/8/2017 5:47,Danville,CA,US/Pacific,10,62.1,75,13.8,0,Light Rain
A-10256,201,2,1/8/2017 5:39,1/8/2017 6:23,Castro Valley,CA,US/Pacific,10,60.1,72,17.3,0,Overcast
A-10257,201,2,1/8/2017 6:14,1/8/2017 6:44,Oakland,CA,US/Pacific,4,59,83,23,0.04,Light Thunderstorms and Rain
A-10258,201,3,1/8/2017 6:16,1/8/2017 6:45,Oakland,CA,US/Pacific,4,59,83,23,0.04,Light Thunderstorms and Rain
A-10259,201,3,1/8/2017 6:09,1/8/2017 6:53,Oakland,CA,US/Pacific,10,57.9,90,20.7,0,Overcast
A-10260,201,3,1/8/2017 6:17,1/8/2017 6:47,Benicia,CA,US/Pacific,10,62.1,72,12.7,0,Light Rain
A-10262,201,2,1/8/2017 6:18,1/8/2017 6:47,Brentwood,CA,US/Pacific,10,62.1,75,8.1,0,Clear
A-10266,201,3,1/8/2017 7:25,1/8/2017 7:55,San Francisco,CA,US/Pacific,8,63,81,23,0,Overcast
A-10267,201,3,1/8/2017 7:24,1/8/2017 7:54,San Francisco,CA,US/Pacific,8,63,81,23,0,Overcast
A-10268,201,3,1/8/2017 7:07,1/8/2017 7:57,Pinole,CA,US/Pacific,8,62.1,75,15,0.04,Light Rain
A-10272,201,2,1/8/2017 7:14,1/8/2017 7:44,Auburn,CA,US/Pacific,7,57.2,88,13.8,0.01,Overcast
A-10273,201,2,1/8/2017 7:48,1/8/2017 8:17,Oroville,CA,US/Pacific,4,57,93,15,0.16,Heavy Rain
A-10274,201,2,1/8/2017 7:47,1/8/2017 8:16,Sacramento,CA,US/Pacific,6,61,87,16.1,0.09,Rain
A-10275,201,3,1/8/2017 7:44,1/8/2017 8:14,Sacramento,CA,US/Pacific,6,61,87,16.1,0.09,Rain
A-10278,201,2,1/8/2017 8:13,1/8/2017 8:43,Clearlake Oaks,CA,US/Pacific,4,57.9,93,10.4,0.22,Rain
A-10280,201,3,1/8/2017 8:41,1/8/2017 9:25,Sacramento,CA,US/Pacific,10,63,78,16.1,0.03,Overcast
